id,emp,comp,lastratingdate,left,rating,no_of_ratings,avg_rating,no_of_remarks,avg_remark_length,last,diff_days,month,year,company_id,company_reputation,support,oppose,rem_sup_type,rem_opp_type,last_2_months,last_6_months,last_12_months,num_ratings_2,num_ratings_6
906,78,ewpvmfbc,2016-08-11,0,3,26,3.1153846153846154,4,112.5,2017-12-03,479.0,8,2016,3,0.06299212598425198,0,4,179.43333333333337,0.0,3.1428571428571432,3.136363636363636,3.1153846153846154,7,22
1284,9,ugldwwzf,2017-03-20,0,4,138,3.86231884057971,16,26.0,2017-12-03,258.0,3,2017,17,0.14912280701754385,0,16,52.18181818181818,2.0,4.0,4.0,3.962264150943396,5,12
4322,204,jblrepyr,2016-03-12,0,4,17,3.0588235294117645,38,19.263157894736842,2017-12-03,631.0,3,2016,2,0.0,8,30,137.17543859649123,0.0,3.083333333333333,2.933333333333333,3.0588235294117645,12,15
3839,156,bhqczwkj,2017-08-03,0,3,19,2.7894736842105257,10,35.2,2017-12-03,122.0,8,2017,10,0.03211009174311927,1,9,154.0,0.0,3.0,3.0,2.7777777777777777,1,4
160,185,bnivzbfi,2017-03-14,0,3,3,3.0,0,0.0,2017-12-03,264.0,3,2017,6,0.0661764705882353,0,0,31.5,0.0,3.0,3.0,3.0,1,3
3077,3,siexkzzo,2017-03-20,0,3,223,2.9955156950672652,4,108.5,2017-12-03,258.0,3,2017,15,0.02631578947368421,1,3,228.5,18.5,3.0,3.0,3.0,5,15
3410,45,fqsozvpv,2017-03-15,0,-1,1,1.0,6,65.0,2017-12-03,263.0,3,2017,22,0.0,0,6,37.0,0.0,1.0,1.0,1.0,1,1
2326,83,rcwkfavv,2017-03-20,0,3,183,2.8961748633879782,34,152.82352941176467,2017-12-03,258.0,3,2017,7,0.10465116279069768,2,32,173.297619047619,30.603174603174605,3.0,3.0,3.00990099009901,6,18
2079,579,phcvroct,2016-02-15,1,3,1,3.0,2,42.0,2017-12-03,657.0,2,2016,1,0.4883227176220807,0,2,-100.0,-100.0,3.0,3.0,3.0,1,1
15,7,bnivzbfi,2017-03-17,0,4,53,3.6603773584905666,32,85.375,2017-12-03,261.0,3,2017,6,0.0661764705882353,5,27,112.80434782608695,15.391304347826088,4.0,4.0,3.5609756097560976,2,4
4569,186,wsmblohy,2017-03-20,0,2,21,2.571428571428572,40,49.75,2017-12-03,258.0,3,2017,4,0.18055555555555555,3,37,133.30833333333334,52.375,3.5,2.8,2.571428571428572,2,5
248,298,bnivzbfi,2017-03-18,0,3,136,3.0073529411764706,32,50.8125,2017-12-03,260.0,3,2017,6,0.0661764705882353,4,28,117.84444444444445,1.4666666666666666,3.0,3.0,3.0,2,4
2938,40,ejeyobsm,2016-04-30,0,4,7,3.571428571428572,0,0.0,2017-12-03,582.0,4,2016,20,0.0,0,0,146.0,0.0,3.571428571428572,3.571428571428572,3.571428571428572,7,7
3427,62,fqsozvpv,2017-03-15,0,-1,1,3.0,0,0.0,2017-12-03,263.0,3,2017,22,0.0,0,0,57.0,0.0,3.0,3.0,3.0,1,1
4111,139,ydqdpmvi,2017-03-20,0,3,260,3.069230769230769,0,0.0,2017-12-03,258.0,3,2017,16,0.07453416149068323,0,0,291.687074829932,30.544217687074827,3.1666666666666665,3.055555555555556,3.0315789473684216,6,18
300,392,bnivzbfi,2017-02-14,1,4,48,3.9166666666666665,0,0.0,2017-12-03,292.0,2,2017,6,0.0661764705882353,0,0,0.0,40.0,4.0,4.0,3.9166666666666665,4,12
3018,21,nmxkgvmi,2016-10-21,0,3,1,3.0,0,0.0,2017-12-03,408.0,10,2016,9,0.0,0,0,-100.0,-100.0,3.0,3.0,3.0,1,1
270,334,bnivzbfi,2017-03-19,0,1,65,3.261538461538461,78,78.51282051282051,2017-12-03,259.0,3,2017,6,0.0661764705882353,6,72,81.20618556701032,31.938144329896907,1.0,1.4285714285714286,1.6,2,7
156,179,bnivzbfi,2016-11-28,0,3,1,3.0,0,0.0,2017-12-03,370.0,11,2016,6,0.0661764705882353,0,0,-100.0,-100.0,3.0,3.0,3.0,1,1
674,246,yodaczsb,2017-01-19,1,4,60,3.45,0,0.0,2017-12-03,318.0,1,2017,14,0.7808988764044944,0,0,-100.0,-100.0,3.0,3.0,3.5909090909090913,1,1
4696,481,wsmblohy,2017-03-17,0,3,11,3.0,0,0.0,2017-12-03,261.0,3,2017,4,0.18055555555555555,0,0,205.5769230769231,50.0,3.0,3.0,3.0,2,4
1990,390,phcvroct,2015-03-31,0,2,8,3.375,8,33.75,2017-12-03,978.0,3,2015,1,0.4883227176220807,2,6,-100.0,-100.0,3.5,3.333333333333333,3.375,2,3
4152,189,ydqdpmvi,2017-03-19,0,1,171,2.555555555555556,6,325.3333333333333,2017-12-03,259.0,3,2017,16,0.07453416149068323,2,4,375.5113636363636,0.6325757575757576,2.6666666666666665,2.6666666666666665,2.046153846153846,3,6
361,9,oecfwdaq,2015-03-18,1,3,9,3.2222222222222223,1,13.0,2017-12-03,991.0,3,2015,11,0.3076923076923077,0,1,41.0,0.0,3.0,3.4,3.2222222222222223,1,5
614,147,yodaczsb,2017-01-23,1,3,75,2.9466666666666668,0,0.0,2017-12-03,314.0,1,2017,14,0.7808988764044944,0,0,-100.0,-100.0,3.0,3.0,2.9375,2,4
262,317,bnivzbfi,2016-10-27,0,3,7,3.4285714285714284,0,0.0,2017-12-03,402.0,10,2016,6,0.0661764705882353,0,0,164.66666666666666,0.0,3.5,3.4285714285714284,3.4285714285714284,2,7
342,478,bnivzbfi,2017-03-13,0,3,39,3.1538461538461537,0,0.0,2017-12-03,265.0,3,2017,6,0.0661764705882353,0,0,218.2,0.0,3.0,3.1538461538461537,3.117647058823529,1,13
1173,92,iqdwmigj,2017-02-02,0,1,64,1.0,20,67.9,2017-12-03,304.0,2,2017,19,0.03669724770642202,1,19,184.33093525179856,5.273381294964029,1.0,1.0,1.0,2,6
112,119,bnivzbfi,2017-03-16,0,4,64,4.0,84,73.57142857142857,2017-12-03,262.0,3,2017,6,0.0661764705882353,2,82,90.98173515981735,13.506849315068493,4.0,4.0,4.0,3,4
3048,25,lgqwnfsg,2017-08-03,0,3,21,3.4761904761904763,6,16.333333333333332,2017-12-03,122.0,8,2017,28,0.11363636363636365,0,6,-100.0,-100.0,3.5,3.6666666666666665,3.45,2,3
3744,33,bhqczwkj,2017-03-17,0,3,16,3.125,16,37.125,2017-12-03,261.0,3,2017,10,0.03211009174311927,11,5,133.0,0.0,2.8,3.071428571428572,3.1333333333333333,5,14
3628,59,ojidyfnn,2016-10-06,0,3,11,3.1818181818181817,0,0.0,2017-12-03,423.0,10,2016,29,0.017543859649122806,0,0,211.72727272727272,0.0,3.5,3.125,3.1818181818181817,2,8
2484,302,rcwkfavv,2016-12-14,0,3,51,3.1960784313725488,42,94.61904761904762,2017-12-03,354.0,12,2016,7,0.10465116279069768,5,37,202.77310924369752,1.369747899159664,3.0,3.1739130434782608,3.1960784313725488,24,46
4072,94,ydqdpmvi,2017-03-20,0,3,244,2.80327868852459,36,21.66666666666667,2017-12-03,258.0,3,2017,16,0.07453416149068323,6,30,273.6,55.6,2.2,2.25,2.532608695652174,5,16
2870,21,dmgwoqhz,2017-03-20,0,4,161,3.968944099378882,48,71.54166666666667,2017-12-03,258.0,3,2017,31,0.027027027027027032,7,41,116.31,3.24,4.0,4.0,4.0,6,17
4612,268,wsmblohy,2017-03-19,0,3,12,2.9166666666666665,12,85.66666666666667,2017-12-03,259.0,3,2017,4,0.18055555555555555,4,8,147.04347826086956,35.95652173913044,3.0,3.0,2.9166666666666665,1,2
3697,41,spfcrgea,2016-05-24,0,1,6,2.6666666666666665,6,11.333333333333336,2017-12-03,558.0,5,2016,12,0.07407407407407407,2,4,-100.0,-100.0,1.0,2.6666666666666665,2.6666666666666665,1,6
265,326,bnivzbfi,2017-03-20,0,4,106,4.0,104,154.09615384615384,2017-12-03,258.0,3,2017,6,0.0661764705882353,6,98,139.11004784688996,46.808612440191396,4.0,4.0,4.0,4,14
4194,269,jblrepyr,2017-02-20,0,4,17,3.7058823529411766,8,127.25,2017-12-03,286.0,2,2017,2,0.0,0,8,196.9333333333333,13.166666666666664,4.0,4.0,4.0,1,1
687,264,yodaczsb,2017-02-01,1,3,1,3.0,0,0.0,2017-12-03,305.0,2,2017,14,0.7808988764044944,0,0,-100.0,-100.0,3.0,3.0,3.0,1,1
2153,772,phcvroct,2016-04-10,1,3,14,2.5,0,0.0,2017-12-03,602.0,4,2016,1,0.4883227176220807,0,0,156.0,0.0,3.0,2.4166666666666665,2.5,1,12
1444,33,xccmgbjz,2017-02-02,0,3,2,3.0,10,23.6,2017-12-03,304.0,2,2017,27,0.2325581395348837,0,10,-100.0,-100.0,3.0,3.0,3.0,1,2
3703,47,spfcrgea,2016-05-25,0,1,4,1.5,2,4.0,2017-12-03,557.0,5,2016,12,0.07407407407407407,1,1,-100.0,-100.0,1.0,1.5,1.5,1,4
2302,41,rcwkfavv,2017-03-20,0,3,84,3.023809523809524,24,83.75,2017-12-03,258.0,3,2017,7,0.10465116279069768,4,20,340.57142857142856,20.071428571428573,3.0,3.0,3.0,4,7
291,367,bnivzbfi,2016-06-21,0,3,1,3.0,0,0.0,2017-12-03,530.0,6,2016,6,0.0661764705882353,0,0,-100.0,-100.0,3.0,3.0,3.0,1,1
4231,43,jblrepyr,2017-03-20,0,3,155,2.8774193548387097,30,65.13333333333334,2017-12-03,258.0,3,2017,2,0.0,0,30,117.85260770975056,4.178004535147394,2.6666666666666665,2.6875,2.602272727272727,6,16
3250,225,siexkzzo,2016-09-19,0,2,1,2.0,2,40.0,2017-12-03,440.0,9,2016,15,0.02631578947368421,1,1,-100.0,-100.0,2.0,2.0,2.0,1,1
4239,56,jblrepyr,2016-11-22,0,3,1,3.0,0,0.0,2017-12-03,376.0,11,2016,2,0.0,0,0,-100.0,-100.0,3.0,3.0,3.0,1,1
4539,147,wsmblohy,2017-03-20,0,2,17,2.0588235294117645,24,169.41666666666666,2017-12-03,258.0,3,2017,4,0.18055555555555555,4,20,141.92567567567568,25.709459459459463,3.5,2.0,2.0588235294117645,2,5
2467,273,rcwkfavv,2017-01-18,0,3,75,3.04,10,101.4,2017-12-03,319.0,1,2017,7,0.10465116279069768,4,6,190.53333333333333,0.0,3.0,3.0,3.1875,2,3
1937,284,phcvroct,2016-02-27,1,1,161,2.0124223602484466,32,77.875,2017-12-03,645.0,2,2016,1,0.4883227176220807,6,26,181.60927152317882,8.562913907284768,1.0,1.5,1.8846153846153848,1,2
2658,197,ujplihug,2017-03-20,0,4,30,2.8,12,97.33333333333331,2017-12-03,258.0,3,2017,5,0.1933701657458564,0,12,214.0506329113924,7.7848101265822764,2.0,1.8333333333333333,2.8,2,6
2873,26,dmgwoqhz,2017-03-20,0,3,74,3.472972972972973,58,31.344827586206893,2017-12-03,258.0,3,2017,31,0.027027027027027032,9,49,176.0,0.0,3.0,3.0,3.386363636363636,3,7
4622,282,wsmblohy,2017-03-03,1,3,4,1.75,0,0.0,2017-12-03,275.0,3,2017,4,0.18055555555555555,0,0,-100.0,-100.0,1.75,1.75,1.75,4,4
2472,280,rcwkfavv,2017-03-19,0,4,19,3.0526315789473686,4,116.0,2017-12-03,259.0,3,2017,7,0.10465116279069768,0,4,184.42857142857144,32.61904761904762,3.0,3.0,3.0526315789473686,3,5
1027,12,rujnkvse,2017-03-18,0,4,49,1.959183673469388,78,72.38461538461539,2017-12-03,260.0,3,2017,25,0.0,18,60,60.56,36.824,2.6666666666666665,2.571428571428572,1.930232558139535,3,7
2353,119,rcwkfavv,2016-12-18,1,3,30,2.966666666666667,0,0.0,2017-12-03,350.0,12,2016,7,0.10465116279069768,0,0,-100.0,-100.0,3.0769230769230766,2.9615384615384617,2.966666666666667,13,26
170,199,bnivzbfi,2017-01-31,0,4,20,3.6,24,66.5,2017-12-03,306.0,1,2017,6,0.0661764705882353,4,20,140.6,0.0,3.6666666666666665,3.583333333333333,3.6,3,12
2336,99,rcwkfavv,2016-09-19,0,4,1,4.0,2,64.0,2017-12-03,440.0,9,2016,7,0.10465116279069768,0,2,64.0,0.0,4.0,4.0,4.0,1,1
4790,803,wsmblohy,2017-03-20,0,4,14,3.7857142857142856,10,102.8,2017-12-03,258.0,3,2017,4,0.18055555555555555,1,9,148.13793103448273,40.293103448275865,4.0,4.0,3.7857142857142856,1,5
2933,35,ejeyobsm,2017-08-03,0,3,18,2.7222222222222223,16,28.5,2017-12-03,122.0,8,2017,20,0.0,0,16,54.0,5.090909090909091,3.0,3.0,2.333333333333333,1,1
4311,184,jblrepyr,2016-12-26,0,1,5,2.6,2,142.0,2017-12-03,342.0,12,2016,2,0.0,0,2,154.5,0.0,2.0,2.25,2.6,3,4
3582,7,ojidyfnn,2016-06-13,0,4,20,3.35,20,82.0,2017-12-03,538.0,6,2016,29,0.017543859649122806,0,20,76.31481481481481,26.68518518518519,3.5,3.7142857142857135,3.35,2,7
4787,800,wsmblohy,2017-08-03,0,2,3,2.333333333333333,0,0.0,2017-12-03,122.0,8,2017,4,0.18055555555555555,0,0,199.83333333333331,119.66666666666669,2.0,2.333333333333333,2.333333333333333,2,3
628,164,yodaczsb,2017-01-17,1,1,9,3.4444444444444446,0,0.0,2017-12-03,320.0,1,2017,14,0.7808988764044944,0,0,-100.0,-100.0,3.0,2.0,3.375,1,2
1707,122,phcvroct,2016-12-19,1,4,75,2.4133333333333336,0,0.0,2017-12-03,349.0,12,2016,1,0.4883227176220807,0,0,-100.0,-100.0,4.0,4.0,4.0,1,1
3790,94,bhqczwkj,2017-02-22,0,3,11,3.1818181818181817,8,50.5,2017-12-03,284.0,2,2017,10,0.03211009174311927,1,7,161.85714285714286,0.0,3.0,3.0,3.1,1,7
3972,330,bhqczwkj,2017-03-16,0,3,21,3.4285714285714284,0,0.0,2017-12-03,262.0,3,2017,10,0.03211009174311927,0,0,-100.0,-100.0,3.0,3.333333333333333,3.4285714285714284,2,3
2061,555,phcvroct,2016-12-09,1,3,6,3.0,4,25.5,2017-12-03,359.0,12,2016,1,0.4883227176220807,0,4,-100.0,-100.0,3.0,3.0,3.0,2,2
2373,144,rcwkfavv,2017-03-18,0,3,92,2.717391304347826,80,82.3,2017-12-03,260.0,3,2017,7,0.10465116279069768,7,73,159.06976744186048,5.627906976744187,2.6,2.6666666666666665,2.6956521739130435,5,9
283,355,bnivzbfi,2017-01-19,0,1,53,1.7735849056603774,52,178.4230769230769,2017-12-03,318.0,1,2017,6,0.0661764705882353,6,46,201.0,81.92,1.5,1.9642857142857144,1.8,2,28
4070,92,ydqdpmvi,2017-03-20,0,3,264,3.0,0,0.0,2017-12-03,258.0,3,2017,16,0.07453416149068323,0,0,276.13149847094803,6.290519877675841,3.0,3.0,3.0,6,18
4108,135,ydqdpmvi,2017-03-17,0,3,147,2.8503401360544216,4,142.5,2017-12-03,261.0,3,2017,16,0.07453416149068323,0,4,426.65454545454537,5.109090909090909,2.833333333333333,2.75,2.7540983606557377,6,16
697,275,yodaczsb,2017-08-02,0,3,7,3.4285714285714284,6,50.0,2017-12-03,123.0,8,2017,14,0.7808988764044944,2,4,-100.0,-100.0,3.0,3.0,3.4285714285714284,1,1
915,93,ewpvmfbc,2016-09-14,0,2,2,3.0,0,0.0,2017-12-03,445.0,9,2016,3,0.06299212598425198,0,0,0.0,21.0,2.0,3.0,3.0,1,2
854,2,ewpvmfbc,2016-07-11,0,4,36,3.4166666666666665,22,64.0,2017-12-03,510.0,7,2016,3,0.06299212598425198,0,22,79.0,18.071428571428573,3.333333333333333,3.75,3.4166666666666665,3,12
1098,2,vcqsbirc,2015-09-17,1,2,17,2.647058823529412,18,17.22222222222222,2017-12-03,808.0,9,2015,23,0.18181818181818185,4,14,32.0,0.0,2.6666666666666665,2.6153846153846154,2.647058823529412,3,13
555,98,yodaczsb,2016-11-22,1,1,13,2.1538461538461537,0,0.0,2017-12-03,376.0,11,2016,14,0.7808988764044944,0,0,-100.0,-100.0,2.2,2.083333333333333,2.1538461538461537,10,12
1339,78,ugldwwzf,2017-03-17,0,3,83,3.409638554216868,28,36.57142857142857,2017-12-03,261.0,3,2017,17,0.14912280701754385,2,26,66.65789473684211,6.703947368421053,3.0,3.4,3.35,2,5
3228,191,siexkzzo,2017-02-17,0,2,11,2.727272727272727,4,224.0,2017-12-03,289.0,2,2017,15,0.02631578947368421,0,4,87.29411764705883,52.529411764705884,2.0,2.75,2.727272727272727,1,4
3268,250,siexkzzo,2017-03-18,0,1,218,1.9908256880733943,6,57.0,2017-12-03,260.0,3,2017,15,0.02631578947368421,0,6,136.18956043956044,38.99175824175824,2.0,1.9411764705882355,1.978021978021978,6,17
1166,74,iqdwmigj,2017-02-28,0,1,26,3.0384615384615383,4,72.5,2017-12-03,278.0,2,2017,19,0.03669724770642202,1,3,65.0,0.0,4.0,3.0869565217391304,3.04,2,23
3690,69,spfcrgea,2016-11-03,0,4,1,4.0,2,15.0,2017-12-03,395.0,11,2016,12,0.07407407407407407,0,2,15.0,0.0,4.0,4.0,4.0,1,1
4800,813,wsmblohy,2017-03-13,0,1,5,2.2,4,60.5,2017-12-03,265.0,3,2017,4,0.18055555555555555,0,4,68.75,179.5,3.0,2.5,2.2,1,4
3112,46,siexkzzo,2016-05-12,0,1,102,2.7450980392156863,2,370.0,2017-12-03,570.0,5,2016,15,0.02631578947368421,0,2,196.49253731343285,23.22388059701493,2.7857142857142856,2.825,2.7450980392156863,28,80
1436,15,xccmgbjz,2016-09-27,0,2,2,3.0,6,37.66666666666666,2017-12-03,432.0,9,2016,27,0.2325581395348837,2,4,-100.0,-100.0,3.0,3.0,3.0,2,2
846,174,ocsicwng,2017-03-15,0,3,7,3.4285714285714284,8,43.75,2017-12-03,263.0,3,2017,18,0.027027027027027032,1,7,114.0,0.0,4.0,3.5,3.4285714285714284,1,6
3922,259,bhqczwkj,2017-03-16,0,3,12,3.1666666666666665,16,112.25,2017-12-03,262.0,3,2017,10,0.03211009174311927,4,12,-100.0,-100.0,3.5,3.2857142857142856,3.1818181818181817,2,7
2044,490,phcvroct,2016-09-26,1,3,36,3.138888888888889,2,66.0,2017-12-03,433.0,9,2016,1,0.4883227176220807,0,2,113.35483870967742,47.935483870967744,3.0,3.0,3.111111111111111,1,4
2838,12,azalutpt,2014-09-12,0,3,2,3.0,4,4.0,2017-12-03,1178.0,9,2014,13,0.0,0,4,-100.0,-100.0,3.0,3.0,3.0,1,2
2545,45,ujplihug,2017-03-20,0,3,300,2.8666666666666667,6,280.0,2017-12-03,258.0,3,2017,5,0.1933701657458564,0,6,218.952380952381,50.0,2.333333333333333,2.6666666666666665,2.676470588235294,6,18
3771,66,bhqczwkj,2017-03-13,0,4,45,3.4444444444444446,102,61.03921568627451,2017-12-03,265.0,3,2017,10,0.03211009174311927,15,87,104.33510638297872,2.50531914893617,4.0,4.0,3.4864864864864864,1,1
4570,190,wsmblohy,2017-03-20,0,3,17,3.294117647058824,20,45.3,2017-12-03,258.0,3,2017,4,0.18055555555555555,1,19,106.68571428571428,15.3,4.0,3.6,3.294117647058824,2,5
2516,28,pkeebtfe,2017-01-27,0,3,2,3.0,0,0.0,2017-12-03,310.0,1,2017,32,0.0,0,0,35.0,0.0,3.0,3.0,3.0,2,2
3243,211,siexkzzo,2017-03-17,0,3,127,3.1102362204724407,4,122.0,2017-12-03,261.0,3,2017,15,0.02631578947368421,0,4,166.55555555555554,6.527777777777778,3.5,3.2,3.1,2,5
1024,8,rujnkvse,2017-02-15,0,-1,7,3.0,8,103.75,2017-12-03,291.0,2,2017,25,0.0,0,8,175.33333333333337,0.0,2.5,3.0,3.0,2,3
1759,149,phcvroct,2017-03-13,0,3,159,1.949685534591195,46,107.69565217391305,2017-12-03,265.0,3,2017,1,0.4883227176220807,5,41,167.1726907630522,33.132,2.333333333333333,2.333333333333333,2.142857142857143,3,3
2191,870,phcvroct,2016-07-13,1,3,2,3.0,0,0.0,2017-12-03,508.0,7,2016,1,0.4883227176220807,0,0,-100.0,-100.0,3.0,3.0,3.0,1,2
480,59,yodaczsb,2017-02-01,0,3,3,3.0,4,21.0,2017-12-03,305.0,2,2017,14,0.7808988764044944,1,3,-100.0,-100.0,3.0,3.0,3.0,2,2
3614,44,ojidyfnn,2016-12-06,0,3,14,3.0,0,0.0,2017-12-03,362.0,12,2016,29,0.017543859649122806,0,0,202.0,0.0,3.0,3.0,3.0,2,5
764,61,ocsicwng,2017-03-14,0,3,6,3.0,4,34.0,2017-12-03,264.0,3,2017,18,0.027027027027027032,0,4,66.0,0.0,3.0,3.0,3.0,1,1
612,144,yodaczsb,2016-10-27,1,3,5,3.0,0,0.0,2017-12-03,402.0,10,2016,14,0.7808988764044944,0,0,-100.0,-100.0,3.0,3.0,3.0,5,5
2571,80,ujplihug,2017-01-26,0,3,3,3.333333333333333,0,0.0,2017-12-03,311.0,1,2017,5,0.1933701657458564,0,0,235.0,0.0,3.0,3.0,3.0,1,2
4040,55,ydqdpmvi,2016-08-22,0,2,8,2.625,0,0.0,2017-12-03,468.0,8,2016,16,0.07453416149068323,0,0,329.60869565217394,0.0,2.6666666666666665,2.625,2.625,3,8
310,420,bnivzbfi,2017-03-18,0,3,76,2.5657894736842106,2,187.0,2017-12-03,260.0,3,2017,6,0.0661764705882353,0,2,271.4375,35.75,2.75,2.7,2.5428571428571427,4,10
731,21,ocsicwng,2017-03-18,0,3,42,3.023809523809524,42,43.047619047619044,2017-12-03,260.0,3,2017,18,0.027027027027027032,3,39,185.38888888888889,1.4444444444444444,2.8,2.625,3.0540540540540535,5,8
3865,193,bhqczwkj,2016-11-30,0,4,1,4.0,2,9.0,2017-12-03,368.0,11,2016,10,0.03211009174311927,2,0,-100.0,-100.0,4.0,4.0,4.0,1,1
4513,74,wsmblohy,2017-03-17,0,1,18,2.1111111111111107,8,218.75,2017-12-03,261.0,3,2017,4,0.18055555555555555,1,7,158.84671532846716,34.7956204379562,2.0,2.0,2.1111111111111107,2,5
190,224,bnivzbfi,2016-09-28,0,4,13,3.615384615384616,0,0.0,2017-12-03,431.0,9,2016,6,0.0661764705882353,0,0,74.8888888888889,27.38888888888889,3.5,3.625,3.615384615384616,2,8
2520,421,ujplihug,2016-10-26,1,1,41,1.195121951219512,17,113.58823529411764,2017-12-03,403.0,10,2016,5,0.1933701657458564,1,16,161.68510638297872,83.76595744680851,1.0666666666666669,1.1714285714285717,1.195121951219512,15,35
3812,120,bhqczwkj,2017-02-23,0,3,2,3.5,2,81.0,2017-12-03,283.0,2,2017,10,0.03211009174311927,2,0,123.0,0.0,3.5,3.5,3.5,2,2
309,419,bnivzbfi,2016-06-20,0,2,1,2.0,0,0.0,2017-12-03,531.0,6,2016,6,0.0661764705882353,0,0,-100.0,-100.0,2.0,2.0,2.0,1,1
3912,248,bhqczwkj,2017-03-03,0,1,47,3.872340425531915,20,80.0,2017-12-03,275.0,3,2017,10,0.03211009174311927,0,20,14.5,39.5,4.0,4.0,3.806451612903226,1,4
1320,45,ugldwwzf,2017-03-20,0,4,185,3.583783783783784,158,51.60759493670886,2017-12-03,258.0,3,2017,17,0.14912280701754385,14,144,41.469685902118336,9.24981738495252,4.0,4.0,3.6595744680851054,6,12
1980,361,phcvroct,2015-03-13,0,3,1,3.0,0,0.0,2017-12-03,996.0,3,2015,1,0.4883227176220807,0,0,-100.0,-100.0,3.0,3.0,3.0,1,1
4600,236,wsmblohy,2017-03-19,0,3,22,2.9090909090909087,12,85.0,2017-12-03,259.0,3,2017,4,0.18055555555555555,0,12,89.1798561151079,45.15107913669065,3.0,2.6666666666666665,2.9090909090909087,2,6
2935,37,ejeyobsm,2017-03-18,0,2,117,2.017094017094017,70,94.45714285714287,2017-12-03,260.0,3,2017,20,0.0,2,68,47.785024154589365,39.21739130434783,1.25,1.2222222222222223,1.7719298245614037,4,9
1100,4,vcqsbirc,2017-09-02,0,3,11,3.4545454545454546,14,20.571428571428573,2017-12-03,92.0,9,2017,23,0.18181818181818185,3,11,31.944444444444446,2.5,3.0,3.0,3.5,1,1
3671,6,lydqevjo,2016-02-02,0,4,2,3.0,0,0.0,2017-12-03,670.0,2,2016,26,0.0,0,0,-100.0,-100.0,3.0,3.0,3.0,2,2
4420,4,wsmblohy,2017-02-28,0,4,5,3.0,2,138.0,2017-12-03,278.0,2,2017,4,0.18055555555555555,0,2,96.25,4.4375,3.0,3.0,3.0,5,5
4037,52,ydqdpmvi,2016-07-10,0,3,120,2.958333333333333,0,0.0,2017-12-03,511.0,7,2016,16,0.07453416149068323,0,0,307.4179104477612,35.62686567164179,3.0,3.0,2.958333333333333,7,89
3498,99,vwcdylha,2016-12-10,0,4,83,3.771084337349397,48,171.875,2017-12-03,358.0,12,2016,24,0.07017543859649122,2,46,80.16091954022987,23.344827586206893,3.571428571428572,3.8378378378378377,3.771084337349397,7,37
2037,481,phcvroct,2016-08-06,1,1,155,2.212903225806452,142,176.57042253521126,2017-12-03,484.0,8,2016,1,0.4883227176220807,14,128,181.58695652173915,12.0,1.625,1.6875,1.6506024096385543,8,16
2760,7,ylpksopb,2017-03-20,0,3,114,3.8157894736842106,56,60.17857142857143,2017-12-03,258.0,3,2017,21,0.18867924528301888,14,42,57.430656934306576,3.1906474820143886,3.5,3.7142857142857135,3.727272727272727,2,7
3459,40,vwcdylha,2016-11-21,0,3,8,2.75,8,49.5,2017-12-03,377.0,11,2016,24,0.07017543859649122,1,7,-100.0,-100.0,3.0,2.75,2.75,5,8
192,226,bnivzbfi,2017-03-20,0,4,90,3.6666666666666665,0,0.0,2017-12-03,258.0,3,2017,6,0.0661764705882353,0,0,162.88679245283018,75.90566037735849,4.0,4.0,3.907407407407408,2,10
4777,770,wsmblohy,2017-03-20,0,2,7,2.571428571428572,14,182.85714285714286,2017-12-03,258.0,3,2017,4,0.18055555555555555,0,14,93.9090909090909,0.9272727272727272,2.571428571428572,2.571428571428572,2.571428571428572,7,7
1442,30,xccmgbjz,2017-11-03,0,4,14,3.2142857142857144,8,72.75,2017-12-03,30.0,11,2017,27,0.2325581395348837,2,6,135.5,0.0,4.0,4.0,2.875,1,1
197,232,bnivzbfi,2017-09-01,1,3,89,2.662921348314607,86,102.046511627907,2017-12-03,93.0,9,2017,6,0.0661764705882353,4,82,65.02752293577981,72.21100917431194,3.0,3.0,2.7,1,1
4056,76,ydqdpmvi,2017-03-20,0,3,277,2.9205776173285196,18,227.77777777777774,2017-12-03,258.0,3,2017,16,0.07453416149068323,1,17,343.2325581395349,30.348837209302324,3.0,2.9375,2.9255319148936163,5,16
2619,147,ujplihug,2017-03-20,0,3,246,2.609756097560976,94,143.70212765957447,2017-12-03,258.0,3,2017,5,0.1933701657458564,5,89,194.17647058823533,13.498039215686276,2.4,2.375,2.6595744680851063,5,16
1908,247,phcvroct,2015-02-06,1,1,1,1.0,0,0.0,2017-12-03,1031.0,2,2015,1,0.4883227176220807,0,0,-100.0,-100.0,1.0,1.0,1.0,1,1
4118,147,ydqdpmvi,2016-12-30,0,3,7,3.2857142857142856,2,26.0,2017-12-03,338.0,12,2016,16,0.07453416149068323,0,2,110.0,0.0,3.0,3.4,3.2857142857142856,1,5
1302,20,ugldwwzf,2016-12-13,1,1,31,2.7096774193548385,1,43.0,2017-12-03,355.0,12,2016,17,0.14912280701754385,0,1,67.1,5.6,2.583333333333333,2.6,2.7096774193548385,12,25
2197,882,phcvroct,2017-01-17,0,3,5,3.2,0,0.0,2017-12-03,320.0,1,2017,1,0.4883227176220807,0,0,169.57894736842104,26.052631578947373,3.0,3.0,3.2,2,2
4323,205,jblrepyr,2016-11-24,0,3,30,2.2666666666666666,0,0.0,2017-12-03,374.0,11,2016,2,0.0,0,0,158.25,0.0,2.1904761904761907,2.230769230769231,2.2666666666666666,21,26
